0    7.12260948877886e-17    399.035065381309    399.035065381309
194.299999999968    -nan    -nan    nan
194.399999999968    -nan    -nan    nan
194.499999999968    -nan    -nan    nan
194.599999999968    -nan    -nan    nan
194.699999999968    -nan    -nan    nan
194.799999999968    -nan    -nan    nan
194.899999999968    -nan    -nan    nan
194.999999999968    -nan    -nan    nan
195.099999999968    -nan    -nan    nan
195.199999999967    -nan    -nan    nan
195.299999999967    -nan    -nan    nan
195.399999999967    -nan    -nan    nan
195.499999999967    -nan    -nan    nan
195.599999999967    -nan    -nan    nan
195.699999999967    -nan    -nan    nan
195.799999999967    -nan    -nan    nan
195.899999999967    -nan    -nan    nan
195.999999999967    -nan    -nan    nan
196.099999999967    -nan    -nan    nan
196.199999999967    -nan    -nan    nan
196.299999999966    -nan    -nan    nan
196.399999999966    -nan    -nan    nan
196.499999999966    -nan    -nan    nan
196.599999999966    -nan    -nan    nan
196.699999999966    -nan    -nan    nan
196.799999999966    -nan    -nan    nan
196.899999999966    -nan    -nan    nan
196.999999999966    -nan    -nan    nan
197.099999999966    -nan    -nan    nan
197.199999999966    -nan    -nan    nan
197.299999999966    -nan    -nan    nan
197.399999999965    -nan    -nan    nan
197.499999999965    -nan    -nan    nan
197.599999999965    -nan    -nan    nan
197.699999999965    -nan    -nan    nan
197.799999999965    -nan    -nan    nan
197.899999999965    -nan    -nan    nan
197.999999999965    -nan    -nan    nan
198.099999999965    -nan    -nan    nan
198.199999999965    -nan    -nan    nan
198.299999999965    -nan    -nan    nan
198.399999999965    -nan    -nan    nan
198.499999999964    -nan    -nan    nan
198.599999999964    -nan    -nan    nan
198.699999999964    -nan    -nan    nan
198.799999999964    -nan    -nan    nan
198.899999999964    -nan    -nan    nan
198.999999999964    -nan    -nan    nan
199.099999999964    -nan    -nan    nan
199.199999999964    -nan    -nan    nan
199.299999999964    -nan    -nan    nan
199.399999999964    -nan    -nan    nan
199.499999999964    -nan    -nan    nan
199.599999999963    -nan    -nan    nan
199.699999999963    -nan    -nan    nan
199.799999999963    -nan    -nan    nan
199.899999999963    -nan    -nan    nan
199.999999999963    -nan    -nan    nan
200.099999999963    -nan    -nan    nan
200.199999999963    -nan    -nan    nan
200.299999999963    -nan    -nan    nan
200.399999999963    -nan    -nan    nan
200.499999999963    -nan    -nan    nan
200.599999999963    -nan    -nan    nan
200.699999999962    -nan    -nan    nan
200.799999999962    -nan    -nan    nan
200.899999999962    -nan    -nan    nan
200.999999999962    -nan    -nan    nan
201.099999999962    -nan    -nan    nan
201.199999999962    -nan    -nan    nan
201.299999999962    -nan    -nan    nan
201.399999999962    -nan    -nan    nan
201.499999999962    -nan    -nan    nan
201.599999999962    -nan    -nan    nan
201.699999999962    -nan    -nan    nan
201.799999999961    -nan    -nan    nan
201.899999999961    -nan    -nan    nan
201.999999999961    -nan    -nan    nan
202.099999999961    -nan    -nan    nan
202.199999999961    -nan    -nan    nan
202.299999999961    -nan    -nan    nan
202.399999999961    -nan    -nan    nan
202.499999999961    -nan    -nan    nan
202.599999999961    -nan    -nan    nan
202.699999999961    -nan    -nan    nan
202.799999999961    -nan    -nan    nan
202.89999999996    -nan    -nan    nan
202.99999999996    -nan    -nan    nan
203.09999999996    -nan    -nan    nan
203.19999999996    -nan    -nan    nan
203.29999999996    -nan    -nan    nan
203.39999999996    -nan    -nan    nan
203.49999999996    -nan    -nan    nan
203.59999999996    -nan    -nan    nan
203.69999999996    -nan    -nan    nan
203.79999999996    -nan    -nan    nan
203.89999999996    -nan    -nan    nan
203.999999999959    -nan    -nan    nan
204.099999999959    -nan    -nan    nan
204.199999999959    -nan    -nan    nan
204.299999999959    -nan    -nan    nan
204.399999999959    -nan    -nan    nan
204.499999999959    -nan    -nan    nan
204.599999999959    -nan    -nan    nan
204.699999999959    -nan    -nan    nan
204.799999999959    -nan    -nan    nan
204.899999999959    -nan    -nan    nan
204.999999999959    -nan    -nan    nan
205.099999999958    -nan    -nan    nan
205.199999999958    -nan    -nan    nan
205.299999999958    -nan    -nan    nan
205.399999999958    -nan    -nan    nan
205.499999999958    -nan    -nan    nan
205.599999999958    -nan    -nan    nan
205.699999999958    -nan    -nan    nan
205.799999999958    -nan    -nan    nan
205.899999999958    -nan    -nan    nan
205.999999999958    -nan    -nan    nan
206.099999999958    -nan    -nan    nan
206.199999999957    -nan    -nan    nan
206.299999999957    -nan    -nan    nan
206.399999999957    -nan    -nan    nan
206.499999999957    -nan    -nan    nan
206.599999999957    -nan    -nan    nan
206.699999999957    -nan    -nan    nan
206.799999999957    -nan    -nan    nan
206.899999999957    -nan    -nan    nan
206.999999999957    -nan    -nan    nan
207.099999999957    -nan    -nan    nan
207.199999999957    -nan    -nan    nan
207.299999999956    -nan    -nan    nan
207.399999999956    -nan    -nan    nan
207.499999999956    -nan    -nan    nan
207.599999999956    -nan    -nan    nan
207.699999999956    -nan    -nan    nan
207.799999999956    -nan    -nan    nan
207.899999999956    -nan    -nan    nan
207.999999999956    -nan    -nan    nan
208.099999999956    -nan    -nan    nan
208.199999999956    -nan    -nan    nan
208.299999999956    -nan    -nan    nan
208.399999999955    -nan    -nan    nan
208.499999999955    -nan    -nan    nan
208.599999999955    -nan    -nan    nan
208.699999999955    -nan    -nan    nan
208.799999999955    -nan    -nan    nan
208.899999999955    -nan    -nan    nan
208.999999999955    -nan    -nan    nan
209.099999999955    -nan    -nan    nan
209.199999999955    -nan    -nan    nan
209.299999999955    -nan    -nan    nan
209.399999999955    -nan    -nan    nan
209.499999999954    -nan    -nan    nan
209.599999999954    -nan    -nan    nan
209.699999999954    -nan    -nan    nan
209.799999999954    -nan    -nan    nan
209.899999999954    -nan    -nan    nan
209.999999999954    -nan    -nan    nan
210.099999999954    -nan    -nan    nan
210.199999999954    -nan    -nan    nan
210.299999999954    -nan    -nan    nan
210.399999999954    -nan    -nan    nan
210.499999999954    -nan    -nan    nan
210.599999999953    -nan    -nan    nan
210.699999999953    -nan    -nan    nan
210.799999999953    -nan    -nan    nan
210.899999999953    -nan    -nan    nan
210.999999999953    -nan    -nan    nan
211.099999999953    -nan    -nan    nan
211.199999999953    -nan    -nan    nan
211.299999999953    -nan    -nan    nan
211.399999999953    -nan    -nan    nan
211.499999999953    -nan    -nan    nan
211.599999999953    -nan    -nan    nan
211.699999999952    -nan    -nan    nan
211.799999999952    -nan    -nan    nan
211.899999999952    -nan    -nan    nan
211.999999999952    -nan    -nan    nan
212.099999999952    -nan    -nan    nan
212.199999999952    -nan    -nan    nan
212.299999999952    -nan    -nan    nan
212.399999999952    -nan    -nan    nan
212.499999999952    -nan    -nan    nan
212.599999999952    -nan    -nan    nan
212.699999999952    -nan    -nan    nan
212.799999999951    -nan    -nan    nan
212.899999999951    -nan    -nan    nan
212.999999999951    -nan    -nan    nan
213.099999999951    -nan    -nan    nan
213.199999999951    -nan    -nan    nan
213.299999999951    -nan    -nan    nan
213.399999999951    -nan    -nan    nan
213.499999999951    -nan    -nan    nan
213.599999999951    -nan    -nan    nan
213.699999999951    -nan    -nan    nan
213.799999999951    -nan    -nan    nan
213.89999999995    -nan    -nan    nan
213.99999999995    -nan    -nan    nan
214.09999999995    -nan    -nan    nan
214.19999999995    -nan    -nan    nan
214.29999999995    -nan    -nan    nan
214.39999999995    -nan    -nan    nan
214.49999999995    -nan    -nan    nan
214.59999999995    -nan    -nan    nan
214.69999999995    -nan    -nan    nan
214.79999999995    -nan    -nan    nan
214.89999999995    -nan    -nan    nan
214.999999999949    -nan    -nan    nan
215.099999999949    -nan    -nan    nan
215.199999999949    -nan    -nan    nan
215.299999999949    -nan    -nan    nan
215.399999999949    -nan    -nan    nan
215.499999999949    -nan    -nan    nan
215.599999999949    -nan    -nan    nan
215.699999999949    -nan    -nan    nan
215.799999999949    -nan    -nan    nan
215.899999999949    -nan    -nan    nan
215.999999999949    -nan    -nan    nan
216.099999999948    -nan    -nan    nan
216.199999999948    -nan    -nan    nan
216.299999999948    -nan    -nan    nan
216.399999999948    -nan    -nan    nan
216.499999999948    -nan    -nan    nan
216.599999999948    -nan    -nan    nan
216.699999999948    -nan    -nan    nan
216.799999999948    -nan    -nan    nan
216.899999999948    -nan    -nan    nan
216.999999999948    -nan    -nan    nan
217.099999999948    -nan    -nan    nan
217.199999999947    -nan    -nan    nan
217.299999999947    -nan    -nan    nan
217.399999999947    -nan    -nan    nan
217.499999999947    -nan    -nan    nan
217.599999999947    -nan    -nan    nan
217.699999999947    -nan    -nan    nan
217.799999999947    -nan    -nan    nan
217.899999999947    -nan    -nan    nan
217.999999999947    -nan    -nan    nan
218.099999999947    -nan    -nan    nan
218.199999999947    -nan    -nan    nan
218.299999999946    -nan    -nan    nan
218.399999999946    -nan    -nan    nan
218.499999999946    -nan    -nan    nan
218.599999999946    -nan    -nan    nan
218.699999999946    -nan    -nan    nan
218.799999999946    -nan    -nan    nan
218.899999999946    -nan    -nan    nan
218.999999999946    -nan    -nan    nan
219.099999999946    -nan    -nan    nan
219.199999999946    -nan    -nan    nan
219.299999999946    -nan    -nan    nan
219.399999999945    -nan    -nan    nan
219.499999999945    -nan    -nan    nan
219.599999999945    -nan    -nan    nan
219.699999999945    -nan    -nan    nan
219.799999999945    -nan    -nan    nan
219.899999999945    -nan    -nan    nan
219.999999999945    -nan    -nan    nan
220.099999999945    -nan    -nan    nan
220.199999999945    -nan    -nan    nan
220.299999999945    -nan    -nan    nan
220.399999999945    -nan    -nan    nan
220.499999999944    -nan    -nan    nan
220.599999999944    -nan    -nan    nan
220.699999999944    -nan    -nan    nan
220.799999999944    -nan    -nan    nan
220.899999999944    -nan    -nan    nan
220.999999999944    -nan    -nan    nan
221.099999999944    -nan    -nan    nan
221.199999999944    -nan    -nan    nan
221.299999999944    -nan    -nan    nan
221.399999999944    -nan    -nan    nan
221.499999999944    -nan    -nan    nan
221.599999999943    -nan    -nan    nan
221.699999999943    -nan    -nan    nan
221.799999999943    -nan    -nan    nan
221.899999999943    -nan    -nan    nan
221.999999999943    -nan    -nan    nan
222.099999999943    -nan    -nan    nan
222.199999999943    -nan    -nan    nan
222.299999999943    -nan    -nan    nan
222.399999999943    -nan    -nan    nan
222.499999999943    -nan    -nan    nan
222.599999999943    -nan    -nan    nan
222.699999999942    -nan    -nan    nan
222.799999999942    -nan    -nan    nan
222.899999999942    -nan    -nan    nan
222.999999999942    -nan    -nan    nan
223.099999999942    -nan    -nan    nan
223.199999999942    -nan    -nan    nan
223.299999999942    -nan    -nan    nan
223.399999999942    -nan    -nan    nan
223.499999999942    -nan    -nan    nan
223.599999999942    -nan    -nan    nan
223.699999999942    -nan    -nan    nan
223.799999999941    -nan    -nan    nan
223.899999999941    -nan    -nan    nan
223.999999999941    -nan    -nan    nan
224.099999999941    -nan    -nan    nan
224.199999999941    -nan    -nan    nan
224.299999999941    -nan    -nan    nan
224.399999999941    -nan    -nan    nan
224.499999999941    -nan    -nan    nan
224.599999999941    -nan    -nan    nan
224.699999999941    -nan    -nan    nan
224.799999999941    -nan    -nan    nan
224.89999999994    -nan    -nan    nan
224.99999999994    -nan    -nan    nan
225.09999999994    -nan    -nan    nan
225.19999999994    -nan    -nan    nan
225.29999999994    -nan    -nan    nan
225.39999999994    -nan    -nan    nan
225.49999999994    -nan    -nan    nan
225.59999999994    -nan    -nan    nan
225.69999999994    -nan    -nan    nan
225.79999999994    -nan    -nan    nan
225.89999999994    -nan    -nan    nan
225.999999999939    -nan    -nan    nan
226.099999999939    -nan    -nan    nan
226.199999999939    -nan    -nan    nan
226.299999999939    -nan    -nan    nan
226.399999999939    -nan    -nan    nan
226.499999999939    -nan    -nan    nan
226.599999999939    -nan    -nan    nan
226.699999999939    -nan    -nan    nan
226.799999999939    -nan    -nan    nan
226.899999999939    -nan    -nan    nan
226.999999999939    -nan    -nan    nan
227.099999999938    -nan    -nan    nan
227.199999999938    -nan    -nan    nan
227.299999999938    -nan    -nan    nan
227.399999999938    -nan    -nan    nan
227.499999999938    -nan    -nan    nan
227.599999999938    -nan    -nan    nan
227.699999999938    -nan    -nan    nan
227.799999999938    -nan    -nan    nan
227.899999999938    -nan    -nan    nan
227.999999999938    -nan    -nan    nan
228.099999999938    -nan    -nan    nan
228.199999999937    -nan    -nan    nan
228.299999999937    -nan    -nan    nan
228.399999999937    -nan    -nan    nan
228.499999999937    -nan    -nan    nan
228.599999999937    -nan    -nan    nan
228.699999999937    -nan    -nan    nan
228.799999999937    -nan    -nan    nan
228.899999999937    -nan    -nan    nan
228.999999999937    -nan    -nan    nan
229.099999999937    -nan    -nan    nan
229.199999999937    -nan    -nan    nan
229.299999999936    -nan    -nan    nan
229.399999999936    -nan    -nan    nan
229.499999999936    -nan    -nan    nan
229.599999999936    -nan    -nan    nan
229.699999999936    -nan    -nan    nan
229.799999999936    -nan    -nan    nan
229.899999999936    -nan    -nan    nan
229.999999999936    -nan    -nan    nan
230.099999999936    -nan    -nan    nan
230.199999999936    -nan    -nan    nan
230.299999999936    -nan    -nan    nan
230.399999999935    -nan    -nan    nan
230.499999999935    -nan    -nan    nan
230.599999999935    -nan    -nan    nan
230.699999999935    -nan    -nan    nan
230.799999999935    -nan    -nan    nan
230.899999999935    -nan    -nan    nan
230.999999999935    -nan    -nan    nan
231.099999999935    -nan    -nan    nan
231.199999999935    -nan    -nan    nan
231.299999999935    -nan    -nan    nan
231.399999999935    -nan    -nan    nan
231.499999999934    -nan    -nan    nan
231.599999999934    -nan    -nan    nan
231.699999999934    -nan    -nan    nan
231.799999999934    -nan    -nan    nan
231.899999999934    -nan    -nan    nan
231.999999999934    -nan    -nan    nan
232.099999999934    -nan    -nan    nan
232.199999999934    -nan    -nan    nan
232.299999999934    -nan    -nan    nan
232.399999999934    -nan    -nan    nan
232.499999999934    -nan    -nan    nan
232.599999999933    -nan    -nan    nan
232.699999999933    -nan    -nan    nan
232.799999999933    -nan    -nan    nan
232.899999999933    -nan    -nan    nan
232.999999999933    -nan    -nan    nan
233.099999999933    -nan    -nan    nan
233.199999999933    -nan    -nan    nan
233.299999999933    -nan    -nan    nan
233.399999999933    -nan    -nan    nan
233.499999999933    -nan    -nan    nan
233.599999999933    -nan    -nan    nan
233.699999999932    -nan    -nan    nan
233.799999999932    -nan    -nan    nan
233.899999999932    -nan    -nan    nan
233.999999999932    -nan    -nan    nan
234.099999999932    -nan    -nan    nan
234.199999999932    -nan    -nan    nan
234.299999999932    -nan    -nan    nan
234.399999999932    -nan    -nan    nan
234.499999999932    -nan    -nan    nan
234.599999999932    -nan    -nan    nan
234.699999999932    -nan    -nan    nan
234.799999999931    -nan    -nan    nan
234.899999999931    -nan    -nan    nan
234.999999999931    -nan    -nan    nan
235.099999999931    -nan    -nan    nan
235.199999999931    -nan    -nan    nan
235.299999999931    -nan    -nan    nan
235.399999999931    -nan    -nan    nan
235.499999999931    -nan    -nan    nan
235.599999999931    -nan    -nan    nan
235.699999999931    -nan    -nan    nan
235.799999999931    -nan    -nan    nan
235.89999999993    -nan    -nan    nan
235.99999999993    -nan    -nan    nan
236.09999999993    -nan    -nan    nan
236.19999999993    -nan    -nan    nan
236.29999999993    -nan    -nan    nan
236.39999999993    -nan    -nan    nan
236.49999999993    -nan    -nan    nan
236.59999999993    -nan    -nan    nan
236.69999999993    -nan    -nan    nan
236.79999999993    -nan    -nan    nan
236.89999999993    -nan    -nan    nan
236.999999999929    -nan    -nan    nan
237.099999999929    -nan    -nan    nan
237.199999999929    -nan    -nan    nan
237.299999999929    -nan    -nan    nan
237.399999999929    -nan    -nan    nan
237.499999999929    -nan    -nan    nan
237.599999999929    -nan    -nan    nan
237.699999999929    -nan    -nan    nan
237.799999999929    -nan    -nan    nan
237.899999999929    -nan    -nan    nan
237.999999999929    -nan    -nan    nan
238.099999999928    -nan    -nan    nan
238.199999999928    -nan    -nan    nan
238.299999999928    -nan    -nan    nan
238.399999999928    -nan    -nan    nan
238.499999999928    -nan    -nan    nan
238.599999999928    -nan    -nan    nan
238.699999999928    -nan    -nan    nan
238.799999999928    -nan    -nan    nan
238.899999999928    -nan    -nan    nan
238.999999999928    -nan    -nan    nan
239.099999999928    -nan    -nan    nan
239.199999999927    -nan    -nan    nan
239.299999999927    -nan    -nan    nan
239.399999999927    -nan    -nan    nan
239.499999999927    -nan    -nan    nan
239.599999999927    -nan    -nan    nan
239.699999999927    -nan    -nan    nan
239.799999999927    -nan    -nan    nan
239.899999999927    -nan    -nan    nan
239.999999999927    -nan    -nan    nan
240.099999999927    -nan    -nan    nan
240.199999999927    -nan    -nan    nan
240.299999999926    -nan    -nan    nan
240.399999999926    -nan    -nan    nan
240.499999999926    -nan    -nan    nan
240.599999999926    -nan    -nan    nan
240.699999999926    -nan    -nan    nan
240.799999999926    -nan    -nan    nan
240.899999999926    -nan    -nan    nan
240.999999999926    -nan    -nan    nan
241.099999999926    -nan    -nan    nan
241.199999999926    -nan    -nan    nan
241.299999999926    -nan    -nan    nan
241.399999999925    -nan    -nan    nan
241.499999999925    -nan    -nan    nan
241.599999999925    -nan    -nan    nan
241.699999999925    -nan    -nan    nan
241.799999999925    -nan    -nan    nan
241.899999999925    -nan    -nan    nan
241.999999999925    -nan    -nan    nan
242.099999999925    -nan    -nan    nan
242.199999999925    -nan    -nan    nan
242.299999999925    -nan    -nan    nan
242.399999999925    -nan    -nan    nan
242.499999999924    -nan    -nan    nan
242.599999999924    -nan    -nan    nan
242.699999999924    -nan    -nan    nan
242.799999999924    -nan    -nan    nan
242.899999999924    -nan    -nan    nan
242.999999999924    -nan    -nan    nan
243.099999999924    -nan    -nan    nan
243.199999999924    -nan    -nan    nan
243.299999999924    -nan    -nan    nan
243.399999999924    -nan    -nan    nan
243.499999999924    -nan    -nan    nan
243.599999999923    -nan    -nan    nan
243.699999999923    -nan    -nan    nan
243.799999999923    -nan    -nan    nan
243.899999999923    -nan    -nan    nan
243.999999999923    -nan    -nan    nan
244.099999999923    -nan    -nan    nan
244.199999999923    -nan    -nan    nan
244.299999999923    -nan    -nan    nan
244.399999999923    -nan    -nan    nan
244.499999999923    -nan    -nan    nan
244.599999999923    -nan    -nan    nan
244.699999999922    -nan    -nan    nan
244.799999999922    -nan    -nan    nan
244.899999999922    -nan    -nan    nan
244.999999999922    -nan    -nan    nan
245.099999999922    -nan    -nan    nan
245.199999999922    -nan    -nan    nan
245.299999999922    -nan    -nan    nan
245.399999999922    -nan    -nan    nan
245.499999999922    -nan    -nan    nan
245.599999999922    -nan    -nan    nan
245.699999999922    -nan    -nan    nan
245.799999999921    -nan    -nan    nan
245.899999999921    -nan    -nan    nan
245.999999999921    -nan    -nan    nan
246.099999999921    -nan    -nan    nan
246.199999999921    -nan    -nan    nan
246.299999999921    -nan    -nan    nan
246.399999999921    -nan    -nan    nan
246.499999999921    -nan    -nan    nan
246.599999999921    -nan    -nan    nan
246.699999999921    -nan    -nan    nan
246.799999999921    -nan    -nan    nan
246.89999999992    -nan    -nan    nan
246.99999999992    -nan    -nan    nan
247.09999999992    -nan    -nan    nan
247.19999999992    -nan    -nan    nan
247.29999999992    -nan    -nan    nan
247.39999999992    -nan    -nan    nan
247.49999999992    -nan    -nan    nan
247.59999999992    -nan    -nan    nan
247.69999999992    -nan    -nan    nan
247.79999999992    -nan    -nan    nan
247.89999999992    -nan    -nan    nan
247.999999999919    -nan    -nan    nan
248.099999999919    -nan    -nan    nan
248.199999999919    -nan    -nan    nan
248.299999999919    -nan    -nan    nan
248.399999999919    -nan    -nan    nan
248.499999999919    -nan    -nan    nan
248.599999999919    -nan    -nan    nan
248.699999999919    -nan    -nan    nan
248.799999999919    -nan    -nan    nan
248.899999999919    -nan    -nan    nan
248.999999999919    -nan    -nan    nan
249.099999999918    -nan    -nan    nan
249.199999999918    -nan    -nan    nan
249.299999999918    -nan    -nan    nan
249.399999999918    -nan    -nan    nan
249.499999999918    -nan    -nan    nan
249.599999999918    -nan    -nan    nan
249.699999999918    -nan    -nan    nan
249.799999999918    -nan    -nan    nan
249.899999999918    -nan    -nan    nan
249.999999999918    -nan    -nan    nan
250.099999999918    -nan    -nan    nan
250.199999999917    -nan    -nan    nan
250.299999999917    -nan    -nan    nan
250.399999999917    -nan    -nan    nan
250.499999999917    -nan    -nan    nan
250.599999999917    -nan    -nan    nan
250.699999999917    -nan    -nan    nan
250.799999999917    -nan    -nan    nan
250.899999999917    -nan    -nan    nan
250.999999999917    -nan    -nan    nan
251.099999999917    -nan    -nan    nan
251.199999999917    -nan    -nan    nan
251.299999999916    -nan    -nan    nan
251.399999999916    -nan    -nan    nan
251.499999999916    -nan    -nan    nan
251.599999999916    -nan    -nan    nan
251.699999999916    -nan    -nan    nan
251.799999999916    -nan    -nan    nan
251.899999999916    -nan    -nan    nan
251.999999999916    -nan    -nan    nan
252.099999999916    -nan    -nan    nan
252.199999999916    -nan    -nan    nan
252.299999999916    -nan    -nan    nan
252.399999999915    -nan    -nan    nan
252.499999999915    -nan    -nan    nan
252.599999999915    -nan    -nan    nan
252.699999999915    -nan    -nan    nan
252.799999999915    -nan    -nan    nan
252.899999999915    -nan    -nan    nan
252.999999999915    -nan    -nan    nan
253.099999999915    -nan    -nan    nan
253.199999999915    -nan    -nan    nan
253.299999999915    -nan    -nan    nan
253.399999999915    -nan    -nan    nan
253.499999999914    -nan    -nan    nan
253.599999999914    -nan    -nan    nan
253.699999999914    -nan    -nan    nan
253.799999999914    -nan    -nan    nan
253.899999999914    -nan    -nan    nan
253.999999999914    -nan    -nan    nan
254.099999999914    -nan    -nan    nan
254.199999999914    -nan    -nan    nan
254.299999999914    -nan    -nan    nan
254.399999999914    -nan    -nan    nan
254.499999999914    -nan    -nan    nan
254.599999999913    -nan    -nan    nan
254.699999999913    -nan    -nan    nan
254.799999999913    -nan    -nan    nan
254.899999999913    -nan    -nan    nan
254.999999999913    -nan    -nan    nan
255.099999999913    -nan    -nan    nan
255.199999999913    -nan    -nan    nan
255.299999999913    -nan    -nan    nan
255.399999999913    -nan    -nan    nan
255.499999999913    -nan    -nan    nan
255.599999999913    -nan    -nan    nan
255.699999999912    -nan    -nan    nan
255.799999999912    -nan    -nan    nan
255.899999999912    -nan    -nan    nan
255.999999999912    -nan    -nan    nan
256.099999999912    -nan    -nan    nan
256.199999999912    -nan    -nan    nan
256.299999999912    -nan    -nan    nan
256.399999999912    -nan    -nan    nan
256.499999999912    -nan    -nan    nan
256.599999999912    -nan    -nan    nan
256.699999999912    -nan    -nan    nan
256.799999999911    -nan    -nan    nan
256.899999999911    -nan    -nan    nan
256.999999999911    -nan    -nan    nan
257.099999999911    -nan    -nan    nan
257.199999999911    -nan    -nan    nan
257.299999999911    -nan    -nan    nan
257.399999999911    -nan    -nan    nan
257.499999999911    -nan    -nan    nan
257.599999999911    -nan    -nan    nan
257.699999999911    -nan    -nan    nan
257.799999999911    -nan    -nan    nan
257.89999999991    -nan    -nan    nan
257.99999999991    -nan    -nan    nan
258.09999999991    -nan    -nan    nan
258.19999999991    -nan    -nan    nan
258.29999999991    -nan    -nan    nan
258.39999999991    -nan    -nan    nan
258.49999999991    -nan    -nan    nan
258.59999999991    -nan    -nan    nan
258.69999999991    -nan    -nan    nan
258.79999999991    -nan    -nan    nan
258.89999999991    -nan    -nan    nan
258.999999999909    -nan    -nan    nan
259.099999999909    -nan    -nan    nan
259.199999999909    -nan    -nan    nan
259.299999999909    -nan    -nan    nan
259.399999999909    -nan    -nan    nan
259.499999999909    -nan    -nan    nan
259.599999999909    -nan    -nan    nan
259.699999999909    -nan    -nan    nan
259.799999999909    -nan    -nan    nan
259.899999999909    -nan    -nan    nan
259.999999999909    -nan    -nan    nan
260.099999999908    -nan    -nan    nan
260.199999999908    -nan    -nan    nan
260.299999999908    -nan    -nan    nan
260.399999999908    -nan    -nan    nan
260.499999999908    -nan    -nan    nan
260.599999999908    -nan    -nan    nan
260.699999999908    -nan    -nan    nan
260.799999999908    -nan    -nan    nan
260.899999999908    -nan    -nan    nan
260.999999999908    -nan    -nan    nan
261.099999999908    -nan    -nan    nan
261.199999999907    -nan    -nan    nan
261.299999999907    -nan    -nan    nan
261.399999999907    -nan    -nan    nan
261.499999999907    -nan    -nan    nan
261.599999999907    -nan    -nan    nan
261.699999999907    -nan    -nan    nan
261.799999999907    -nan    -nan    nan
261.899999999907    -nan    -nan    nan
261.999999999907    -nan    -nan    nan
262.099999999907    -nan    -nan    nan
262.199999999907    -nan    -nan    nan
262.299999999906    -nan    -nan    nan
262.399999999906    -nan    -nan    nan
262.499999999906    -nan    -nan    nan
262.599999999906    -nan    -nan    nan
262.699999999906    -nan    -nan    nan
262.799999999906    -nan    -nan    nan
262.899999999906    -nan    -nan    nan
262.999999999906    -nan    -nan    nan
263.099999999906    -nan    -nan    nan
263.199999999906    -nan    -nan    nan
263.299999999906    -nan    -nan    nan
263.399999999905    -nan    -nan    nan
263.499999999905    -nan    -nan    nan
263.599999999905    -nan    -nan    nan
263.699999999905    -nan    -nan    nan
263.799999999905    -nan    -nan    nan
263.899999999905    -nan    -nan    nan
263.999999999905    -nan    -nan    nan
264.099999999905    -nan    -nan    nan
264.199999999905    -nan    -nan    nan
264.299999999905    -nan    -nan    nan
264.399999999905    -nan    -nan    nan
264.499999999904    -nan    -nan    nan
264.599999999904    -nan    -nan    nan
264.699999999904    -nan    -nan    nan
264.799999999904    -nan    -nan    nan
264.899999999904    -nan    -nan    nan
264.999999999904    -nan    -nan    nan
265.099999999904    -nan    -nan    nan
265.199999999904    -nan    -nan    nan
265.299999999904    -nan    -nan    nan
265.399999999904    -nan    -nan    nan
265.499999999904    -nan    -nan    nan
265.599999999903    -nan    -nan    nan
265.699999999903    -nan    -nan    nan
265.799999999903    -nan    -nan    nan
265.899999999903    -nan    -nan    nan
265.999999999903    -nan    -nan    nan
266.099999999903    -nan    -nan    nan
266.199999999903    -nan    -nan    nan
266.299999999903    -nan    -nan    nan
266.399999999903    -nan    -nan    nan
266.499999999903    -nan    -nan    nan
266.599999999903    -nan    -nan    nan
266.699999999902    -nan    -nan    nan
266.799999999902    -nan    -nan    nan
266.899999999902    -nan    -nan    nan
266.999999999902    -nan    -nan    nan
267.099999999902    -nan    -nan    nan
267.199999999902    -nan    -nan    nan
267.299999999902    -nan    -nan    nan
267.399999999902    -nan    -nan    nan
267.499999999902    -nan    -nan    nan
267.599999999902    -nan    -nan    nan
267.699999999902    -nan    -nan    nan
267.799999999901    -nan    -nan    nan
267.899999999901    -nan    -nan    nan
267.999999999901    -nan    -nan    nan
268.099999999901    -nan    -nan    nan
268.199999999901    -nan    -nan    nan
268.299999999901    -nan    -nan    nan
268.399999999901    -nan    -nan    nan
268.499999999901    -nan    -nan    nan
268.599999999901    -nan    -nan    nan
268.699999999901    -nan    -nan    nan
268.799999999901    -nan    -nan    nan
268.8999999999    -nan    -nan    nan
268.9999999999    -nan    -nan    nan
269.0999999999    -nan    -nan    nan
269.1999999999    -nan    -nan    nan
269.2999999999    -nan    -nan    nan
269.3999999999    -nan    -nan    nan
269.4999999999    -nan    -nan    nan
269.5999999999    -nan    -nan    nan
269.6999999999    -nan    -nan    nan
269.7999999999    -nan    -nan    nan
269.8999999999    -nan    -nan    nan
269.999999999899    -nan    -nan    nan
270.099999999899    -nan    -nan    nan
270.199999999899    -nan    -nan    nan
270.299999999899    -nan    -nan    nan
270.399999999899    -nan    -nan    nan
270.499999999899    -nan    -nan    nan
270.599999999899    -nan    -nan    nan
270.699999999899    -nan    -nan    nan
270.799999999899    -nan    -nan    nan
270.899999999899    -nan    -nan    nan
270.999999999899    -nan    -nan    nan
271.099999999898    -nan    -nan    nan
271.199999999898    -nan    -nan    nan
271.299999999898    -nan    -nan    nan
271.399999999898    -nan    -nan    nan
271.499999999898    -nan    -nan    nan
271.599999999898    -nan    -nan    nan
271.699999999898    -nan    -nan    nan
271.799999999898    -nan    -nan    nan
